spam,Royal Mail Your parcel has an unpaid shipping fee of 299 To pay this NOW please visit httpsroyalmaildeliverygb155719com
legit,Your ASOS parcel has been delivered
legit,You are all signed up for Apple Pay
spam,Our records show your passport may expire within 6 months Please complete the passport application link below
legit,Your onetime password is 185725
spam,Your order will be delivered by DHL tomorrow between 1126 and 1426 Track progress httpsserymeryplbphpszba3bzid218od7zy
legit,Thanks for opening an HSBC Student Account To receive your 80 and reward choice use your debit card 5 times within 1 month of opening See TCs on website
spam,Your digital version of your Covid19 Passport is available httpscuttlypasscovid19
legit,Hello We are pleased to let you know that your HSBC Credit Card Application has been approved We have sent you a link via email to your agreement for you to review and sign
spam,Unfortunately we are unable to approve your payment for your next subscription cycle To resolve this issue please provide payment information with the link below
legit,Hello We are pleased to let you know we have received your signed terms and conditions
spam,NetBank Alert You have registered a new device to the CommBank app Unrecognised activity Secure your account online httpscommbanknet
legit,Royal Mail delivered your item MH574638756GB from Company today 150818
spam,PostOffice Sorry we missed you today your parcel has been redirect to your local branch To pay your fee and reschedule visit postofficereviewparcelcom
legit,Your parcel is due on Friday 4 September 2020 by 300pm
spam,DMV NOTICE You only have 48 HRS LEFT to receive your 624 Refund payment from the Motor Vehicle Dot Please do it immediately
legit,Your card is now enabled for Apple Pay You can use it wherever you see the contactless symbol for Apple Pay mark
spam,NHS You are eligible to apply for a Covid Pass proving you have been vaccinated against COVID19 You can apply for this here personaldigitalpassformco
legit,Your Twitter confirmation code is 256846
spam,ANPOST Payment of import dutytax  advance fee of 199 is required for your shipment to be processed Pay securely via httpsanpostcomdeliveryupdateco
legit,Thanks for confirming this was you If you still need to make this payment please wait 10 minutes and try again There is no need to call us
spam,New voicemessage received httpswappexirtphpfrw247isa
legit,Voicemail has 1 new message Please dial 121
spam,HALIFAX APP Hello Teresa Unverified data access reported You must confirm your details at hlfxdatserviceonlineaccount to prevent online limitations
legit,Your new Vodafone bill is now available to view online Just visit Vodafonecoukmyaccount on your pc to any time
spam,Purchase request of ProductIDFDAMZ124758 is received total price 79675 Reply with 1 to confirm or call 18444650393 if NOT you
legit,Your order has been dispatched your delivery is due between 190000 and 201200 on 26052019
spam,Because of your long term use of Venom we have a 100 prize for you here twinbessaycom3BL3wiv
legit,Your DPD App verification PIN is 536857 Please enter when prompted
spam,Your AMAZON package is waiting for your to set delivery preferences click here httpamaznnetsadk34jhad
legit,Thank you for placing your order with Argos Your delivery will be with you in approximately 15 minutes
spam,DMV Notification Karen you have pending renewal fee Please contact to us dtJ9acomfD404XEerne
legit,Your Waze verification code is 3762
spam,A voicemail message was left for you at 0910 on 0308
legit,Your parcel from StoreFeeder is due today by 100pm Not going to be in Track it at httpsrymlmeSE658372527GBwFTCWIuLnHw
spam,Your parcel is awaiting dispatch Please confirm the 299 GBP shipping fee in order for dispatch via httpsroyalmailsubmitukcom
legit,Thank you We have received your ISA encasement and it is in progress
spam,Because of your continued use of Venom you have been selected to take a 100 paid survey peopleggracecomayeHNnq
legit,Great news Your HSBC account is open your card and PIN are on their way
spam,You have contacted someone with COVID19 or who are showing symptoms please isolate immediately or book an appointment at healthseorg
legit,Thank you for purchasing your order is on its way
spam,ANZPlease cancel the abnormal and highrisk amazon purchase immediately httpsanzinternetaucom
legit,I really hoped you had a good weekend
spam,Dvla We have recalculated your vehicle tax You are owed 4884 due to over payment visit httpsvehiclecarrebateorg to claim your refund now
legit,It was nice meeting you yesterday hopefully we can do it again
spam,ATT Free Msg BillieJo we accidentally overcharged your phone bill last month Kindly your reimbursement here j7hlvinfobU6LywDasy
legit,Please verify your email address by following the link
spam,Post Office Your parcel has been redirected to your local post office branch due to an unpaid shipping fee To reschedule a delivery please visit httpspostofficeredeliveryfeecom
legit,Your Google Account was just used to sign in to a new Mac device Youre getting this message to make sure that it was you
spam,DPD You missed your parcel from us this evening at 1200pm To reschedule your delivery for tomorrow please visit wwwdpdcoukpostagelive
legit,Thank you for your order
spam,Hermes Your parcel has been returned to our local depot 170821 Follow the steps online for redelivery via Hermesdeliverysecuredcom
legit,Amazon Signin from SE Tap link to respond
spam,Visit us at SMSCastercom for FREE Post Office Your parcel has been redirected to your local branch to reschedule your delivery please visit httpspostof
legit,Our records indicate that your bank details on your student finance account were changed on Thursday 10th If you did not do this please contact us immediately
spam,Vodafone Payment for your latest bill could not be processed by your bank Please could you update your billing information via httpsvodafoneaccountpaymentscom
legit,Thank you for registering to activate your card
spam,Minnesota Department of Transportation MnDOT  Waiver Validator Please click below to update DL information for urgent certification httpsformsgleA67FnB17TPt5nnsz7
legit,Your COVID19 vaccination is booked at 02Jun2021 at 1400
